Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Male Ratio,Female Ratio,Base Happiness,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Catch Rate,Experience Growth,Experience Growth Total,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details,Power Ranking
1840,201,Unown,Symbol Pokémon,H,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1841,201,Unown,Symbol Pokémon,I,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1842,201,Unown,Symbol Pokémon,J,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1843,201,Unown,Symbol Pokémon,K,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1844,201,Unown,Symbol Pokémon,L,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1845,201,Unown,Symbol Pokémon,M,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1846,201,Unown,Symbol Pokémon,N,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1847,201,Unown,Symbol Pokémon,O,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1848,201,Unown,Symbol Pokémon,P,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1849,201,Unown,Symbol Pokémon,Q,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1850,201,Unown,Symbol Pokémon,R,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1851,201,Unown,Symbol Pokémon,S,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1852,201,Unown,Symbol Pokémon,T,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1853,201,Unown,Symbol Pokémon,U,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1854,201,Unown,Symbol Pokémon,V,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1855,201,Unown,Symbol Pokémon,W,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1856,201,Unown,Symbol Pokémon,X,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1857,201,Unown,Symbol Pokémon,Y,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1858,201,Unown,Symbol Pokémon,Z,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1859,201,Unown,Symbol Pokémon,!,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
1860,201,Unown,Symbol Pokémon,?,325.0,NULL,0.5,5.0,Psychic,NULL,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",NULL,NULL,NULL,NULL,0.0,0.0,50,48,72,48,72,48,48,336,225,Medium Fast,1000000,No Eggs Discovered,NULL,40,NULL,NULL,F
326,202,Wobbuffet,Patient Pokémon,NULL,NULL,NULL,1.3,28.5,Psychic,NULL,Shadow Tag,This Pokémon steps on the opposing Pokémon's shadow to prevent it from escaping.,NULL,NULL,Telepathy,Anticipates an ally's attack and dodges it.,50.0,50.0,50,190,33,58,33,58,33,405,45,Medium Fast,1000000,Amorphous,NULL,20,488.0,Level 15,F
327,203,Girafarig,Long Neck Pokémon,NULL,NULL,NULL,1.5,41.5,Normal,Psychic,Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",Early Bird,The Pokémon awakens from sleep twice as fast as other Pokémon.,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,50.0,50.0,50,70,80,65,90,65,85,455,60,Medium Fast,1000000,Field,NULL,20,NULL,NULL,E
328,204,Pineco,Bagworm Pokémon,NULL,NULL,NULL,0.6,7.2,Bug,NULL,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",NULL,NULL,Overcoat,"Protects the Pokémon from things like sand, hail, and powder.",50.0,50.0,50,50,65,90,35,35,15,290,190,Medium Fast,1000000,Bug,NULL,20,NULL,NULL,G
329,205,Forretress,Bagworm Pokémon,NULL,NULL,NULL,1.2,125.8,Bug,Steel,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",NULL,NULL,Overcoat,"Protects the Pokémon from things like sand, hail, and powder.",50.0,50.0,50,75,90,140,60,60,40,465,75,Medium Fast,1000000,Bug,NULL,20,328.0,Level 31,D
330,206,Dunsparce,Land Snake Pokémon,NULL,NULL,NULL,1.5,14.0,Normal,NULL,Serene Grace,Boosts the likelihood of additional effects occurring when attacking.,Run Away,Enables a sure getaway from wild Pokémon.,Rattled,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.",50.0,50.0,50,100,70,70,65,65,45,415,190,Medium Fast,1000000,Field,NULL,20,NULL,NULL,F
331,207,Gligar,Fly Scorpion Pokémon,NULL,NULL,NULL,1.1,64.8,Ground,Flying,Hyper Cutter,The Pokémon's proud of its powerful pincers. They prevent other Pokémon from lowering its Attack stat.,Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,Immunity,The immune system of the Pokémon prevents it from getting poisoned.,50.0,50.0,50,65,75,105,35,65,85,430,60,Medium Slow,1059860,Bug,NULL,20,NULL,NULL,E
332,208,Steelix,Iron Snake Pokémon,NULL,NULL,NULL,9.2,400.0,Steel,Ground,Rock Head,Protects the Pokémon from recoil damage.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Sheer Force,Removes additional effects to increase the power of moves when attacking.,50.0,50.0,50,75,85,200,55,65,30,510,25,Medium Fast,1000000,Mineral,NULL,25,1354.0,Metal Coat,C
1383,208,Steelix,Iron Snake Pokémon,Mega,332.0,NULL,10.5,740.0,Steel,Ground,Sand Force,"Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.",NULL,NULL,NULL,NULL,50.0,50.0,70,75,125,230,55,95,30,610,25,Medium Fast,1000000,Mineral,NULL,25,NULL,NULL,B
333,209,Snubbull,Fairy Pokémon,NULL,NULL,NULL,0.6,7.8,Fairy,NULL,Intimidate,"The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.",Run Away,Enables a sure getaway from wild Pokémon.,Rattled,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.",25.0,75.0,50,60,80,50,40,40,30,300,190,Fast,800000,Field,Fairy,20,NULL,NULL,G
334,210,Granbull,Fairy Pokémon,NULL,NULL,NULL,1.4,48.7,Fairy,NULL,Intimidate,"The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.",Quick Feet,Boosts the Speed stat if the Pokémon has a status condition.,Rattled,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.",25.0,75.0,50,90,120,75,60,60,45,450,75,Fast,800000,Field,Fairy,20,333.0,Level 23,E
335,211,Qwilfish,Balloon Pokémon,NULL,NULL,NULL,0.5,3.9,Water,Poison,Poison Point,Contact with the Pokémon may poison the attacker.,Swift Swim,Boosts the Pokémon's Speed stat in rain.,Intimidate,"The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.",50.0,50.0,50,65,95,85,55,55,85,440,45,Medium Fast,1000000,Water 2,NULL,20,NULL,NULL,E
1625,211,Qwilfish,Balloon Pokémon,Hisui,335.0,NULL,0.5,3.9,Dark,Poison,Poison Point,Contact with the Pokémon may poison the attacker.,Swift Swim,Boosts the Pokémon's Speed stat in rain.,Intimidate,"The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.",50.0,50.0,50,65,95,85,55,55,85,440,235,Medium Fast,1000000,Water 2,NULL,20,NULL,NULL,E
336,212,Scizor,Pincer Pokémon,NULL,NULL,NULL,1.8,118.0,Bug,Steel,Swarm,Powers up Bug-type moves when the Pokémon's HP is low.,Technician,Powers up the Pokémon's weaker moves.,Light Metal,Halves the Pokémon's weight.,50.0,50.0,50,70,130,100,55,80,65,500,25,Medium Fast,1000000,Bug,NULL,25,219.0,Metal Coat,E
1384,212,Scizor,Pincer Pokémon,Mega,336.0,NULL,2.0,125.0,Bug,Steel,Technician,Powers up the Pokémon's weaker moves.,NULL,NULL,NULL,NULL,50.0,50.0,70,70,150,140,65,100,75,600,25,Medium Fast,1000000,Bug,NULL,25,NULL,NULL,A
337,213,Shuckle,Mold Pokémon,NULL,NULL,NULL,0.6,20.5,Bug,Rock,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Gluttony,"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.",Contrary,Makes stat changes have an opposite effect.,50.0,50.0,50,20,10,230,10,230,5,505,190,Medium Slow,1059860,Bug,NULL,20,NULL,NULL,D
338,214,Heracross,Single Horn Pokémon,NULL,NULL,NULL,1.5,54.0,Bug,Fighting,Swarm,Powers up Bug-type moves when the Pokémon's HP is low.,Guts,It's so gutsy that having a status condition boosts the Pokémon's Attack stat.,Moxie,"The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon.",50.0,50.0,50,80,125,75,40,95,85,500,45,Slow,1250000,Bug,NULL,25,NULL,NULL,D
1395,214,Heracross,Abundance Pokémon,Mega,338.0,NULL,1.7,62.5,Bug,Fighting,Skill Link,Maximizes the number of times multistrike moves hit.,NULL,NULL,NULL,NULL,50.0,50.0,70,80,185,115,40,105,75,600,45,Slow,1250000,Bug,NULL,25,NULL,NULL,B
339,215,Sneasel,Sharp Claw Pokémon,NULL,NULL,NULL,0.9,28.0,Dark,Ice,Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,Pickpocket,Steals an item from an attacker that made direct contact.,50.0,50.0,35,55,95,55,35,75,115,430,60,Medium Slow,1059860,Field,NULL,20,NULL,NULL,E
1630,215,Sneasel,Sharp Claw Pokémon,Hisui,339.0,NULL,0.9,27.0,Fighting,Poison,Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,Pickpocket,Steals an item from an attacker that made direct contact.,50.0,50.0,35,55,95,55,35,75,115,430,235,Medium Slow,1059860,Field,NULL,20,NULL,NULL,E
340,216,Teddiursa,Little Bear Pokémon,NULL,NULL,NULL,0.6,8.8,Normal,NULL,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",Quick Feet,Boosts the Speed stat if the Pokémon has a status condition.,Honey Gather,The Pokémon may gather Honey after a battle.,50.0,50.0,50,60,80,50,50,50,40,330,120,Medium Fast,1000000,Field,NULL,20,NULL,NULL,F
341,217,Ursaring,Hibernator Pokémon,NULL,NULL,NULL,1.8,125.8,Normal,NULL,Guts,It's so gutsy that having a status condition boosts the Pokémon's Attack stat.,Quick Feet,Boosts the Speed stat if the Pokémon has a status condition.,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries.,50.0,50.0,50,90,130,75,75,75,55,500,60,Medium Fast,1000000,Field,NULL,20,340.0,Level 30,E
342,218,Slugma,Lava Pokémon,NULL,NULL,NULL,0.7,35.0,Fire,NULL,Magma Armor,"The Pokémon is covered with hot magma, which prevents the Pokémon from becoming frozen.",Flame Body,Contact with the Pokémon may burn the attacker.,Weak Armor,Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.,50.0,50.0,50,40,40,40,70,40,20,250,190,Medium Fast,1000000,Amorphous,NULL,20,NULL,NULL,G
343,219,Magcargo,Lava Pokémon,NULL,NULL,NULL,0.8,55.0,Fire,Rock,Magma Armor,"The Pokémon is covered with hot magma, which prevents the Pokémon from becoming frozen.",Flame Body,Contact with the Pokémon may burn the attacker.,Weak Armor,Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.,50.0,50.0,50,60,50,120,90,80,30,430,75,Medium Fast,1000000,Amorphous,NULL,20,342.0,Level 38,E
344,220,Swinub,Pig Pokémon,NULL,NULL,NULL,0.4,6.5,Ice,Ground,Oblivious,"The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.",Snow Cloak,Boosts evasiveness in a hailstorm.,Thick Fat,"The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.",50.0,50.0,50,50,50,40,30,30,50,250,225,Slow,1250000,Field,NULL,20,NULL,NULL,G
345,221,Piloswine,Swine Pokémon,NULL,NULL,NULL,1.1,55.8,Ice,Ground,Oblivious,"The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.",Snow Cloak,Boosts evasiveness in a hailstorm.,Thick Fat,"The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.",50.0,50.0,50,100,100,80,60,60,50,450,75,Slow,1250000,Field,NULL,20,344.0,Level 33,E
346,222,Corsola,Coral Pokémon,NULL,NULL,NULL,0.6,5.0,Water,Rock,Hustle,"Boosts the Attack stat, but lowers accuracy.",Natural Cure,All status conditions heal when the Pokémon switches out.,Regenerator,Restores a little HP when withdrawn from battle.,25.0,75.0,50,65,55,95,65,95,35,410,60,Fast,800000,Water 1,Water 3,20,NULL,NULL,F
1389,222,Corsola,Coral Pokémon,Galar,346.0,NULL,0.6,0.5,Ghost,NULL,Weak Armor,Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.,NULL,NULL,Cursed Body,May disable a move used on the Pokémon.,25.0,75.0,50,60,55,100,65,100,30,410,60,Fast,800000,Water 1,Water 3,20,NULL,NULL,F
347,223,Remoraid,Jet Pokémon,NULL,NULL,NULL,0.6,12.0,Water,NULL,Hustle,"Boosts the Attack stat, but lowers accuracy.",Sniper,Powers up moves if they become critical hits when attacking.,Moody,Raises one stat sharply and lowers another every turn.,50.0,50.0,50,35,65,35,65,35,65,300,190,Medium Fast,1000000,Water 1,Water 2,20,NULL,NULL,G
348,224,Octillery,Jet Pokémon,NULL,NULL,NULL,0.9,28.5,Water,NULL,Suction Cups,This Pokémon uses suction cups to stay in one spot to negate all moves and items that force switching out.,Sniper,Powers up moves if they become critical hits when attacking.,Moody,Raises one stat sharply and lowers another every turn.,50.0,50.0,50,75,105,75,105,75,45,480,75,Medium Fast,1000000,Water 1,Water 2,20,347.0,Level 25,E
349,225,Delibird,Delivery Pokémon,NULL,NULL,NULL,0.9,16.0,Ice,Flying,Vital Spirit,"The Pokémon is full of vitality, and that prevents it from falling asleep.",NULL,NULL,Insomnia,The Pokémon is suffering from insomnia and cannot fall asleep.,50.0,50.0,50,45,55,45,65,45,75,330,45,Fast,800000,Water 1,Field,20,NULL,NULL,F
350,226,Mantine,Kite Pokémon,NULL,NULL,NULL,2.1,220.0,Water,Flying,Swift Swim,Boosts the Pokémon's Speed stat in rain.,Water Absorb,Restores HP if hit by a Water-type move instead of taking damage.,Water Veil,"The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn.",50.0,50.0,50,85,40,70,80,140,70,485,25,Slow,1250000,Water 1,NULL,25,656.0,With Remoraid In The Party,E
351,227,Skarmory,Armor Bird Pokémon,NULL,NULL,NULL,1.7,50.5,Steel,Flying,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Weak Armor,Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.,50.0,50.0,50,65,80,140,40,70,70,465,25,Slow,1250000,Flying,NULL,25,NULL,NULL,C
352,228,Houndour,Dark Pokémon,NULL,NULL,NULL,0.6,10.8,Dark,Fire,Early Bird,The Pokémon awakens from sleep twice as fast as other Pokémon.,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries.,50.0,50.0,35,45,60,30,80,50,65,330,120,Slow,1250000,Field,NULL,20,NULL,NULL,F
353,229,Houndoom,Dark Pokémon,NULL,NULL,NULL,1.4,35.0,Dark,Fire,Early Bird,The Pokémon awakens from sleep twice as fast as other Pokémon.,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries.,50.0,50.0,35,75,90,50,110,80,95,500,45,Slow,1250000,Field,NULL,20,352.0,Level 24,E
1396,229,Houndoom,Dark Pokémon,Mega,353.0,NULL,1.9,49.5,Dark,Fire,Solar Power,"Boosts the Sp. Atk stat in harsh sunlight, but HP decreases every turn.",NULL,NULL,NULL,NULL,50.0,50.0,35,75,90,90,140,90,115,600,45,Slow,1250000,Field,NULL,20,NULL,NULL,B
354,230,Kingdra,Dragon Pokémon,NULL,NULL,NULL,1.8,152.0,Water,Dragon,Swift Swim,Boosts the Pokémon's Speed stat in rain.,Sniper,Powers up moves if they become critical hits when attacking.,Damp,"Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.",50.0,50.0,50,75,95,95,95,95,85,540,45,Medium Fast,1000000,Water 1,Dragon,20,213.0,Dragon Scale,B
355,231,Phanpy,Long Nose Pokémon,NULL,NULL,NULL,0.5,33.5,Ground,NULL,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",NULL,NULL,Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,50.0,50.0,50,90,60,60,40,40,40,330,120,Medium Fast,1000000,Field,NULL,20,NULL,NULL,F
356,232,Donphan,Armor Pokémon,NULL,NULL,NULL,1.1,120.0,Ground,NULL,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",NULL,NULL,Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,50.0,50.0,50,90,120,120,60,60,50,500,60,Medium Fast,1000000,Field,NULL,20,355.0,Level 25,E
